epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,34114.2,1.3573,1.06674,0.00131,0.64054,0.59413,0.66273,0.48693,1.12423,0.91574,0.0011,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,34457.6,1.3519,1.05736,0.0013,0.65955,0.58493,0.66361,0.48759,1.12433,0.91593,0.0011,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,34800,1.35537,1.02753,0.0013,0.65889,0.57596,0.66183,0.4882,1.12555,0.91401,0.0011,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,35141.6,1.34777,1.03194,0.00128,0.65806,0.57911,0.66403,0.48904,1.12367,0.91202,0.0011,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,35484.6,1.33163,1.02664,0.00128,0.64315,0.59109,0.66872,0.49055,1.12504,0.90714,0.00109,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,35824.5,1.3439,1.0203,0.00127,0.65336,0.59085,0.67221,0.49466,1.12407,0.90182,0.00109,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,36163.5,1.33274,1.01927,0.00128,0.66955,0.5763,0.67521,0.4969,1.12304,0.90025,0.00109,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,36505.6,1.35021,1.01893,0.00127,0.67764,0.57566,0.67709,0.49754,1.12052,0.8994,0.00109,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,36844.9,1.33227,0.98756,0.00126,0.67707,0.57843,0.67823,0.49943,1.11768,0.89723,0.00109,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,37187,1.33573,1.00001,0.00127,0.66165,0.60257,0.68154,0.50245,1.11522,0.89595,0.00109,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,37528,1.32848,0.99415,0.00125,0.65341,0.60915,0.68198,0.50293,1.11905,0.89191,0.00109,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,37873,1.34535,0.99981,0.00128,0.68454,0.58392,0.68399,0.50439,1.11598,0.88865,0.00109,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,38214.8,1.32594,0.99566,0.00126,0.64085,0.61183,0.68406,0.50436,1.11593,0.8883,0.00109,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,38556.4,1.32571,0.98002,0.00126,0.65892,0.60628,0.68692,0.50643,1.11639,0.88601,0.00109,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,38898,1.32546,0.96322,0.00126,0.66304,0.60599,0.68621,0.50561,1.11463,0.88707,0.00109,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,39245.3,1.32657,0.97186,0.00124,0.67761,0.59608,0.68579,0.50575,1.11378,0.88496,0.00109,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,39585.5,1.31149,0.95292,0.00124,0.67236,0.6043,0.68737,0.5074,1.11321,0.88216,0.00109,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,39930.5,1.31069,0.95215,0.00123,0.6541,0.60894,0.68657,0.50679,1.11492,0.88233,0.00108,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,40267.5,1.31703,0.9501,0.00126,0.67028,0.60164,0.6877,0.50815,1.11414,0.88264,0.00108,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,40588.1,1.31174,0.93525,0.00123,0.65459,0.6131,0.68925,0.50977,1.11309,0.88273,0.00108,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,40947.2,1.3111,0.93405,0.00123,0.66091,0.61701,0.68977,0.51039,1.11382,0.88319,0.00108,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,41277.4,1.31479,0.93022,0.00125,0.66731,0.61548,0.69067,0.5116,1.11111,0.88285,0.00108,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,41607.7,1.29835,0.92483,0.00123,0.66078,0.6241,0.69208,0.5129,1.1107,0.88361,0.00108,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,41937.9,1.30283,0.92819,0.00122,0.6473,0.63547,0.69389,0.5142,1.10844,0.8823,0.00108,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,42263.8,1.29612,0.91404,0.00122,0.65591,0.63772,0.6948,0.51536,1.10857,0.87986,0.00108,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
