epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
97,33195.6,1.31477,0.80344,0.00122,0.79964,0.66144,0.77638,0.58216,1.08632,0.78199,0.00104,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,33545.3,1.31561,0.81468,0.00122,0.79554,0.66436,0.77783,0.58263,1.08471,0.77692,0.00104,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,33890.5,1.31686,0.82263,0.00122,0.78874,0.6702,0.77842,0.58322,1.08558,0.77276,0.00104,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,34279.1,1.3084,0.81292,0.00121,0.7956,0.66395,0.77705,0.58235,1.08321,0.77316,0.00104,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,34708.2,1.30329,0.79316,0.0012,0.77392,0.69071,0.78082,0.58527,1.08524,0.76874,0.00104,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,35139.1,1.29621,0.787,0.0012,0.77164,0.68653,0.77881,0.58254,1.08121,0.76768,0.00104,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,35572.4,1.30796,0.7822,0.0012,0.79513,0.67374,0.77933,0.58245,1.08127,0.76451,0.00104,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,35995.3,1.29695,0.78148,0.0012,0.79762,0.66795,0.77988,0.58281,1.08024,0.76295,0.00103,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,36336.4,1.31509,0.79265,0.0012,0.79577,0.67357,0.78056,0.58349,1.0797,0.7633,0.00103,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,36679.1,1.29138,0.76778,0.00118,0.78203,0.68578,0.78216,0.58553,1.07671,0.76316,0.00103,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,37024.1,1.28893,0.76395,0.00119,0.77001,0.70291,0.78501,0.58712,1.07893,0.75928,0.00103,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,37370.6,1.28796,0.76059,0.00117,0.76433,0.70582,0.78472,0.58738,1.07953,0.75906,0.00103,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,37717,1.29883,0.77225,0.0012,0.77187,0.70762,0.78493,0.58784,1.08043,0.7595,0.00103,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,38061.3,1.28812,0.75536,0.00118,0.76187,0.7248,0.78576,0.58899,1.08069,0.75885,0.00103,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,38401.6,1.27978,0.75054,0.00118,0.78135,0.70093,0.7852,0.58797,1.07793,0.76283,0.00103,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,38742,1.28787,0.73977,0.00118,0.77602,0.70792,0.78657,0.5881,1.0775,0.76508,0.00103,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,39083.1,1.27848,0.74756,0.00117,0.78449,0.69865,0.78649,0.58864,1.07561,0.76322,0.00103,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,39424.2,1.27034,0.73832,0.00116,0.77902,0.70712,0.78744,0.59065,1.07378,0.76275,0.00103,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,39764.1,1.26596,0.7433,0.00115,0.82302,0.68319,0.78793,0.59072,1.0728,0.76372,0.00103,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,40103,1.2695,0.75077,0.00119,0.82874,0.67786,0.78697,0.59017,1.07425,0.76715,0.00103,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,40446.4,1.26919,0.73417,0.00116,0.77528,0.71431,0.78675,0.59014,1.07274,0.76615,0.00103,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,40793.4,1.26825,0.71517,0.00115,0.78936,0.70518,0.78612,0.58929,1.07424,0.76365,0.00103,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,41139.9,1.26788,0.71641,0.00116,0.79323,0.70748,0.78685,0.59068,1.07101,0.76437,0.00103,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,41489.1,1.25867,0.7061,0.00116,0.79809,0.70215,0.78717,0.59118,1.07108,0.76259,0.00103,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,41836.8,1.26075,0.72388,0.00115,0.79771,0.70527,0.78864,0.59287,1.07165,0.76216,0.00103,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,42231,1.24672,0.70711,0.00114,0.79377,0.70648,0.78841,0.59294,1.07172,0.7624,0.00103,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,42573.7,1.24399,0.70163,0.00113,0.80354,0.70286,0.78905,0.5936,1.07111,0.76203,0.00102,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,42916.4,1.24564,0.69998,0.00113,0.79287,0.70826,0.79085,0.5943,1.07108,0.76325,0.00102,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,43260,1.25417,0.69401,0.00113,0.79483,0.70989,0.79145,0.59439,1.07212,0.76279,0.00102,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,43607.4,1.23615,0.69479,0.00112,0.79552,0.71112,0.79213,0.59426,1.07075,0.76476,0.00102,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,43949.7,1.26329,0.70178,0.00115,0.77098,0.73207,0.79365,0.59575,1.06969,0.76523,0.00102,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,44296.5,1.2404,0.68936,0.00112,0.7734,0.72767,0.79282,0.59602,1.06891,0.76493,0.00102,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,44642.4,1.24133,0.69849,0.00112,0.77178,0.73578,0.79417,0.59651,1.07017,0.76497,0.00102,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,44990.3,1.23249,0.67997,0.00113,0.80076,0.71278,0.79523,0.59675,1.07138,0.76437,0.00102,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,45337.7,1.21672,0.66973,0.00112,0.77947,0.72686,0.79522,0.59637,1.07276,0.76355,0.00102,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
