epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
84,33800.4,1.29501,1.01374,0.00132,0.677,0.63624,0.69275,0.51766,1.10535,0.90264,0.00108,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,34203,1.30698,1.01337,0.00132,0.6718,0.65643,0.69739,0.52075,1.1061,0.90018,0.00108,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,34607.8,1.29098,1.00352,0.00132,0.70472,0.63103,0.69933,0.52334,1.10527,0.89487,0.00108,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,35017.6,1.29022,0.99423,0.0013,0.69995,0.64407,0.70405,0.52643,1.10436,0.88967,0.00108,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,35423.1,1.30532,1.00019,0.00133,0.69321,0.64925,0.70611,0.52807,1.10356,0.89015,0.00107,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,35824.6,1.30314,0.98841,0.00131,0.70312,0.65201,0.70998,0.53149,1.10513,0.88836,0.00107,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,36222.5,1.29706,0.97882,0.00131,0.70207,0.6499,0.71022,0.53097,1.10442,0.88927,0.00107,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,36622,1.29961,0.98252,0.00132,0.70198,0.65167,0.7141,0.53413,1.1004,0.88803,0.00107,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,37019.7,1.28882,0.9685,0.0013,0.70822,0.65062,0.71645,0.53678,1.10024,0.88372,0.00107,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,37419.1,1.2914,0.95553,0.00131,0.7024,0.65171,0.7188,0.53769,1.09878,0.8821,0.00107,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,37818.9,1.27607,0.96493,0.00128,0.70944,0.65299,0.71787,0.53698,1.10013,0.8804,0.00107,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,38225,1.30616,0.97903,0.0013,0.69769,0.66081,0.71974,0.53858,1.10109,0.87576,0.00107,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,38631.3,1.27763,0.9445,0.0013,0.68571,0.66434,0.71938,0.53801,1.0997,0.8746,0.00107,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,39095.2,1.29003,0.95159,0.00129,0.70565,0.65455,0.72157,0.53982,1.09836,0.87252,0.00106,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,39504.1,1.28029,0.93841,0.00128,0.69559,0.66805,0.72339,0.5424,1.09592,0.87189,0.00106,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,39906.3,1.28228,0.93161,0.00128,0.69892,0.6696,0.72626,0.54555,1.09463,0.86886,0.00106,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,40305.8,1.27695,0.92065,0.00128,0.6966,0.66772,0.72731,0.54693,1.09335,0.86968,0.00106,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,40705,1.27234,0.90142,0.00128,0.69001,0.67178,0.72656,0.54581,1.09418,0.86977,0.00106,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,41102.5,1.25825,0.89673,0.00127,0.68912,0.66758,0.72712,0.54714,1.09195,0.87002,0.00106,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,41502.2,1.27855,0.9099,0.00127,0.68504,0.67883,0.72915,0.54912,1.08991,0.86706,0.00106,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,41905,1.26808,0.89618,0.00127,0.69266,0.68233,0.73281,0.55089,1.08961,0.86467,0.00106,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,42309.9,1.27868,0.90747,0.00127,0.68686,0.68593,0.73441,0.55105,1.0904,0.86477,0.00106,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,42716.6,1.26069,0.88715,0.00126,0.69746,0.68043,0.73297,0.55011,1.08907,0.86248,0.00106,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,43119.7,1.26549,0.88344,0.00126,0.695,0.68066,0.73545,0.5521,1.09043,0.86126,0.00106,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,43521.2,1.24891,0.87023,0.00127,0.70053,0.67367,0.73566,0.55157,1.09159,0.86161,0.00106,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,43919.4,1.25992,0.88318,0.00126,0.6981,0.68148,0.73564,0.55244,1.09067,0.8618,0.00106,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
