epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,41362.8,1.2714,0.91269,0.00128,0.70984,0.62276,0.70348,0.52666,1.08996,0.88729,0.00106,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,41756.9,1.27187,0.90343,0.00126,0.71317,0.62174,0.70471,0.52784,1.09052,0.88516,0.00106,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,42132.9,1.26037,0.90026,0.00126,0.70464,0.63369,0.70557,0.52845,1.09205,0.8821,0.00106,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,42505.9,1.26464,0.91296,0.00125,0.7071,0.6327,0.706,0.52897,1.09293,0.87841,0.00106,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,42879.6,1.25265,0.87793,0.00127,0.70296,0.63507,0.70678,0.53014,1.09167,0.87715,0.00106,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,43256.5,1.25949,0.89929,0.00127,0.69364,0.64437,0.70753,0.53053,1.09157,0.87835,0.00106,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,43639.1,1.25286,0.89041,0.00124,0.7,0.63903,0.70775,0.52972,1.09151,0.8783,0.00106,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,44019.6,1.24648,0.87844,0.00126,0.67965,0.65663,0.70774,0.53033,1.09012,0.87875,0.00106,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,44400.4,1.24589,0.87763,0.00126,0.67805,0.65588,0.70756,0.53034,1.08817,0.87863,0.00106,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,44784.2,1.249,0.87842,0.00125,0.69695,0.64949,0.70918,0.53201,1.08658,0.87725,0.00105,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,45163.9,1.23758,0.84648,0.00124,0.71861,0.63545,0.71093,0.53334,1.08795,0.87512,0.00106,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,45540.8,1.22988,0.84648,0.00123,0.71652,0.6416,0.71165,0.53416,1.08642,0.87557,0.00105,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,45914.3,1.2416,0.85566,0.00123,0.69076,0.65987,0.71179,0.53362,1.08588,0.87575,0.00105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,46290.2,1.24025,0.85016,0.00124,0.6954,0.65851,0.71262,0.53476,1.08596,0.87513,0.00105,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,46666.6,1.24369,0.83695,0.00124,0.70761,0.64844,0.71338,0.53518,1.08507,0.8746,0.00105,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,47042.8,1.24031,0.8493,0.00123,0.71111,0.6487,0.71423,0.53542,1.08476,0.87423,0.00105,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,47423.1,1.22755,0.83017,0.00123,0.71134,0.65242,0.71367,0.53513,1.08407,0.87302,0.00105,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,47808.2,1.23755,0.83721,0.00122,0.71289,0.65231,0.71423,0.53608,1.08324,0.8729,0.00105,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,48193.2,1.23215,0.81278,0.00122,0.71659,0.65202,0.71464,0.53631,1.08385,0.87288,0.00105,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,48577.2,1.21357,0.81749,0.00121,0.71054,0.65683,0.71487,0.53703,1.08437,0.87039,0.00105,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,48955.2,1.21404,0.80709,0.00122,0.72069,0.64696,0.71533,0.53685,1.08403,0.87122,0.00105,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,49331.6,1.21521,0.79921,0.00121,0.70455,0.65779,0.71592,0.53748,1.08332,0.87055,0.00105,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,49709.6,1.20985,0.7942,0.00119,0.70519,0.6584,0.71627,0.53772,1.08251,0.86833,0.00105,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
