epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,33057.7,1.32165,1.10538,0.00136,0.65384,0.62284,0.67486,0.50122,1.12973,0.93761,0.0011,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,33467,1.32692,1.12566,0.00135,0.62201,0.64815,0.67272,0.5013,1.12656,0.9395,0.0011,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,33878.9,1.31623,1.10038,0.00135,0.62391,0.63619,0.67333,0.50197,1.1269,0.94165,0.0011,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,34297,1.32292,1.09085,0.00136,0.63816,0.64863,0.67713,0.50498,1.12659,0.9423,0.0011,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,34717.6,1.30753,1.083,0.00135,0.64735,0.63684,0.67953,0.50727,1.12635,0.93746,0.0011,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,35134.9,1.32028,1.07879,0.00135,0.65025,0.63102,0.67794,0.50678,1.12464,0.9347,0.00109,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,35547.4,1.30512,1.06405,0.00135,0.62637,0.65781,0.68103,0.50855,1.12296,0.93196,0.00109,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,35961.1,1.30219,1.05418,0.00132,0.64235,0.64657,0.68249,0.5093,1.12093,0.9295,0.00109,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,36377.4,1.31304,1.055,0.00135,0.62044,0.66612,0.68655,0.51209,1.11989,0.92576,0.00109,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,36787.6,1.30532,1.05101,0.00132,0.62314,0.67972,0.69086,0.5164,1.11808,0.92319,0.00108,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,37197.5,1.30056,1.04372,0.00132,0.63456,0.67883,0.69627,0.52132,1.11751,0.92346,0.00109,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,37614.6,1.30643,1.05419,0.00133,0.64746,0.66885,0.6973,0.52189,1.11637,0.92154,0.00108,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,38031.8,1.30426,1.03622,0.00132,0.63903,0.67821,0.69635,0.52125,1.11697,0.92038,0.00108,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,38450.4,1.3021,1.03569,0.00134,0.67933,0.63936,0.698,0.5225,1.11619,0.91988,0.00108,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,38869.6,1.29906,1.03066,0.00131,0.62939,0.68318,0.70043,0.52442,1.11732,0.91648,0.00109,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,39288.1,1.31755,1.0366,0.00132,0.64744,0.66889,0.70403,0.5277,1.11604,0.9147,0.00109,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,39703.6,1.28968,1.00751,0.00133,0.65455,0.66722,0.70459,0.52854,1.11489,0.91456,0.00108,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,40117.5,1.30301,1.0085,0.00132,0.65314,0.67524,0.70477,0.52904,1.11353,0.91436,0.00108,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,40529.7,1.28973,1.00224,0.0013,0.6553,0.67486,0.70473,0.52911,1.11335,0.91225,0.00108,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,40938,1.29607,0.99169,0.00131,0.66307,0.6727,0.70761,0.53165,1.11334,0.90908,0.00108,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,41350.9,1.28045,0.98191,0.0013,0.67618,0.67023,0.70998,0.53352,1.11295,0.90541,0.00108,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,41765.6,1.28291,0.97503,0.0013,0.68688,0.66732,0.7136,0.53567,1.11266,0.90268,0.00108,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,42183.8,1.2694,0.9617,0.00129,0.6801,0.6617,0.71305,0.53596,1.11281,0.90333,0.00108,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,42607,1.28886,0.99108,0.00129,0.69846,0.6496,0.71242,0.53508,1.11281,0.9029,0.00108,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,43027.1,1.27769,0.96093,0.00128,0.70533,0.64404,0.7119,0.5356,1.1129,0.9008,0.00108,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,43446.1,1.294,0.97033,0.0013,0.69822,0.65382,0.71411,0.53608,1.11225,0.90085,0.00108,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,43859.8,1.27526,0.95697,0.00128,0.70832,0.65454,0.71463,0.53709,1.11099,0.89909,0.00108,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,44271.6,1.27648,0.95784,0.00128,0.70589,0.6507,0.71439,0.53731,1.10954,0.89896,0.00108,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,44685,1.26469,0.93072,0.00129,0.70915,0.64851,0.71406,0.53755,1.10779,0.90005,0.00107,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,45100,1.27945,0.94927,0.0013,0.70994,0.64747,0.7157,0.53854,1.10675,0.89996,0.00107,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,45516.6,1.26629,0.93218,0.00129,0.69742,0.65194,0.71415,0.538,1.10603,0.89861,0.00107,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,45931.6,1.27164,0.93726,0.00127,0.70122,0.65285,0.71413,0.5382,1.10617,0.8983,0.00107,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,46353.1,1.2622,0.91754,0.00127,0.69869,0.65328,0.7158,0.53944,1.1055,0.89663,0.00107,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,46771.5,1.26146,0.92766,0.00125,0.69728,0.65403,0.71645,0.53968,1.10471,0.89677,0.00107,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
