epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
67,21283.3,1.40807,1.23234,0.00137,0.54532,0.60114,0.61384,0.44757,1.15462,0.98181,0.00113,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,21602.2,1.41484,1.21823,0.00137,0.57892,0.56785,0.61605,0.44926,1.15157,0.97211,0.00112,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,21918.2,1.41257,1.236,0.00136,0.5521,0.58893,0.6174,0.45095,1.14986,0.96935,0.00112,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,22237.9,1.41483,1.21417,0.00137,0.61321,0.57755,0.61604,0.45118,1.1496,0.96809,0.00112,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,22563.4,1.39376,1.19657,0.00137,0.59463,0.58089,0.61741,0.45138,1.15014,0.96892,0.00113,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,22887.3,1.39879,1.19735,0.00136,0.56346,0.59654,0.61637,0.45004,1.15071,0.96441,0.00112,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,23212.7,1.39269,1.20199,0.00137,0.58062,0.58642,0.62805,0.46004,1.14752,0.95396,0.00112,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,23535,1.39393,1.18099,0.00135,0.57428,0.61458,0.63342,0.46514,1.13989,0.95143,0.00111,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,23854.8,1.39321,1.16994,0.00135,0.61141,0.58566,0.63538,0.46603,1.14605,0.94097,0.00112,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,24173.5,1.3943,1.17479,0.00136,0.59595,0.59788,0.63865,0.46691,1.14951,0.93273,0.00112,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,24493,1.38754,1.16018,0.00136,0.60565,0.57856,0.63866,0.4689,1.14009,0.93389,0.00111,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,24811,1.38414,1.14785,0.00133,0.58874,0.61228,0.64033,0.47097,1.13567,0.93302,0.0011,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,25129.6,1.39796,1.18235,0.00133,0.64166,0.56161,0.64451,0.4737,1.13114,0.93068,0.00111,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,25447.9,1.39382,1.16334,0.00134,0.64986,0.57594,0.64953,0.47934,1.13179,0.93196,0.00111,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,25767.2,1.36964,1.13309,0.00133,0.6034,0.59837,0.64765,0.47564,1.13249,0.92454,0.0011,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,26134.4,1.38528,1.14033,0.00131,0.58581,0.64522,0.64864,0.4755,1.13152,0.92331,0.0011,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,26460.1,1.4022,1.14859,0.00133,0.59257,0.62126,0.64815,0.47554,1.13228,0.91952,0.0011,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,26784.2,1.38342,1.12537,0.00133,0.61195,0.59179,0.6511,0.4796,1.12717,0.90974,0.0011,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,27111.3,1.37377,1.11801,0.00132,0.58182,0.61611,0.65411,0.48142,1.12621,0.91192,0.0011,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
