epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,50967.9,1.2451,0.85747,0.00125,0.69556,0.66185,0.72053,0.5377,1.10225,0.86479,0.00106,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,51367,1.25062,0.87017,0.00123,0.69495,0.66217,0.72058,0.53826,1.10417,0.86393,0.00106,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,51763.3,1.24745,0.85243,0.00124,0.697,0.66224,0.7209,0.5379,1.10348,0.86227,0.00107,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,52162.7,1.22902,0.84059,0.00123,0.69699,0.66349,0.7207,0.53844,1.10339,0.86124,0.00107,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,52561.5,1.23011,0.83391,0.00123,0.69415,0.66806,0.71983,0.53813,1.102,0.86141,0.00106,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,52960.9,1.22288,0.82843,0.00121,0.69205,0.66729,0.72114,0.53891,1.10264,0.86224,0.00106,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,53362.1,1.22487,0.81828,0.00121,0.69356,0.66829,0.72207,0.53919,1.10208,0.8611,0.00106,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,53765.3,1.21209,0.81806,0.00122,0.69257,0.66607,0.7225,0.53908,1.10315,0.85938,0.00107,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,54167.7,1.20925,0.81801,0.00121,0.69323,0.66706,0.72272,0.53874,1.10392,0.85946,0.00107,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,54572.6,1.22817,0.82727,0.00121,0.69162,0.66646,0.72295,0.53884,1.10294,0.85925,0.00107,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,54983.7,1.21575,0.80974,0.00123,0.69231,0.66646,0.72291,0.53847,1.10373,0.85855,0.00107,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,55383.4,1.22905,0.80623,0.00121,0.69287,0.6668,0.72297,0.53875,1.10265,0.8573,0.00106,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,55782.6,1.21838,0.7935,0.00121,0.69322,0.6666,0.72446,0.54021,1.1027,0.85612,0.00106,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,56180.5,1.21539,0.78796,0.00121,0.69348,0.66659,0.72466,0.54106,1.10367,0.85472,0.00106,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,56579.6,1.21882,0.79154,0.00121,0.6932,0.66765,0.72555,0.54173,1.10327,0.85439,0.00106,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,56982.4,1.21397,0.79337,0.00119,0.68924,0.67029,0.72528,0.54166,1.10338,0.85372,0.00106,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,57386.2,1.21922,0.78811,0.00119,0.68849,0.67185,0.72579,0.54183,1.1032,0.85278,0.00106,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,57793.7,1.20646,0.76964,0.00118,0.68907,0.67178,0.72613,0.54227,1.10354,0.85208,0.00106,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,58200.8,1.20222,0.78403,0.00118,0.71079,0.65843,0.72703,0.5433,1.10291,0.85142,0.00106,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,58604.4,1.20687,0.78035,0.00118,0.70978,0.65918,0.72753,0.54382,1.10205,0.8514,0.00106,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,59005.4,1.20116,0.75861,0.00117,0.71079,0.66111,0.72893,0.54501,1.10237,0.85006,0.00106,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,59403.1,1.19959,0.7679,0.00118,0.71179,0.65953,0.72916,0.54521,1.10376,0.8501,0.00106,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,59801.7,1.20374,0.76203,0.00119,0.71194,0.66165,0.72905,0.54508,1.10334,0.84937,0.00106,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,60203.9,1.1928,0.76967,0.00117,0.70432,0.66447,0.72828,0.54376,1.10308,0.85033,0.00106,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,60605.2,1.19442,0.74638,0.00117,0.70435,0.66464,0.72837,0.54376,1.10294,0.8493,0.00106,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,61008.3,1.18492,0.74751,0.00116,0.70867,0.66235,0.72909,0.54486,1.10245,0.84888,0.00106,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,61413.8,1.19043,0.74436,0.00115,0.69078,0.67628,0.72958,0.54529,1.10285,0.84824,0.00106,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,61818.7,1.18255,0.74206,0.00117,0.69671,0.67364,0.73042,0.54662,1.10324,0.84736,0.00106,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,62226,1.19179,0.7373,0.00115,0.69499,0.67884,0.73069,0.54684,1.10292,0.8465,0.00106,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,62628.2,1.18375,0.72743,0.00116,0.69344,0.67937,0.73174,0.54721,1.10225,0.84705,0.00106,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,63027,1.17212,0.72287,0.00116,0.69396,0.68469,0.7321,0.5478,1.10254,0.84678,0.00106,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,63426.4,1.18009,0.7099,0.00114,0.69569,0.68241,0.73245,0.54769,1.10231,0.84639,0.00106,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,63826.8,1.18435,0.71888,0.00114,0.69866,0.68375,0.73303,0.54787,1.10314,0.84558,0.00106,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,64227.7,1.16638,0.71519,0.00114,0.69374,0.68631,0.73309,0.54754,1.10287,0.84508,0.00106,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,64629.6,1.17034,0.70336,0.00114,0.69755,0.68288,0.73324,0.54768,1.10265,0.8448,0.00106,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,65032.6,1.17036,0.70091,0.00113,0.69745,0.68237,0.73325,0.548,1.10171,0.84441,0.00106,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,65440.6,1.17401,0.70112,0.00114,0.70047,0.68046,0.73347,0.54792,1.10206,0.84356,0.00106,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,65845.6,1.16588,0.69765,0.00113,0.70313,0.6788,0.7338,0.54834,1.10146,0.84316,0.00106,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,66249.1,1.16197,0.69612,0.00114,0.70376,0.68011,0.73445,0.54852,1.101,0.84302,0.00106,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,66649.4,1.1653,0.68736,0.00112,0.70308,0.68025,0.73496,0.5493,1.10172,0.84244,0.00106,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,67048.3,1.16734,0.69116,0.00111,0.70371,0.6825,0.7351,0.54948,1.10093,0.84214,0.00106,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,67448.4,1.15972,0.68329,0.00113,0.70181,0.68457,0.73483,0.54935,1.09963,0.84188,0.00106,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,67847.4,1.15645,0.68691,0.00111,0.69599,0.68653,0.73556,0.54947,1.10024,0.84171,0.00106,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,68249.2,1.16132,0.67919,0.00113,0.70776,0.6795,0.73627,0.55071,1.09934,0.84087,0.00106,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,68653.2,1.14691,0.667,0.00111,0.70914,0.67719,0.73596,0.55061,1.09897,0.8404,0.00106,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,69058.8,1.1452,0.66086,0.00111,0.70596,0.67985,0.73617,0.55056,1.09865,0.84071,0.00106,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,69470.6,1.13137,0.66038,0.00111,0.71697,0.67448,0.73674,0.55101,1.09913,0.83922,0.00106,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,69876.7,1.13786,0.66223,0.0011,0.72275,0.67196,0.73716,0.55139,1.09976,0.83847,0.00106,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,70282.9,1.13428,0.65409,0.0011,0.72253,0.67322,0.73713,0.55152,1.09882,0.83907,0.00106,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,70682.9,1.145,0.65885,0.00111,0.72957,0.66891,0.73718,0.5519,1.09856,0.83817,0.00106,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,71082.7,1.13965,0.65571,0.00109,0.73799,0.66208,0.73708,0.55213,1.09779,0.83834,0.00106,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,71482.9,1.12235,0.64357,0.00108,0.67904,0.71194,0.73734,0.55183,1.09783,0.8386,0.00106,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,71884.5,1.12947,0.64538,0.00109,0.68213,0.70977,0.73707,0.5515,1.09761,0.83774,0.00106,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,72286.5,1.1196,0.63901,0.00108,0.70767,0.68246,0.73767,0.55213,1.09754,0.83697,0.00106,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,72690.8,1.11759,0.63311,0.0011,0.71136,0.68533,0.73825,0.55308,1.09631,0.8369,0.00106,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,73097.1,1.11479,0.6166,0.00108,0.73469,0.66757,0.73859,0.55327,1.09686,0.83562,0.00106,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,73503.9,1.11308,0.62476,0.00108,0.71697,0.6831,0.73898,0.55345,1.09568,0.83469,0.00106,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,73907.7,1.11054,0.62139,0.00106,0.72699,0.67634,0.73966,0.55404,1.09577,0.83452,0.00106,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,74312,1.11326,0.62062,0.00108,0.71725,0.68843,0.74092,0.55498,1.09605,0.83438,0.00106,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,74717.7,1.12577,0.62849,0.00107,0.71485,0.69045,0.74101,0.55507,1.09575,0.83318,0.00106,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,75118.9,1.11889,0.63158,0.00107,0.7229,0.68484,0.74132,0.55503,1.0953,0.83338,0.00106,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,75518.8,1.1068,0.61343,0.00106,0.71464,0.69258,0.74207,0.55502,1.09534,0.83294,0.00106,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,75920.9,1.11618,0.62537,0.00106,0.71962,0.69733,0.7431,0.55592,1.09442,0.83253,0.00106,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,76324.9,1.10948,0.61599,0.00108,0.71966,0.69877,0.74436,0.55615,1.09482,0.83209,0.00106,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,76728.8,1.11252,0.60888,0.00105,0.72172,0.69568,0.74404,0.55578,1.09522,0.83199,0.00106,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,77147.1,1.01977,0.48134,0.0011,0.71372,0.70215,0.74449,0.55617,1.09459,0.83152,0.00106,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,77544.5,1.0065,0.47334,0.00109,0.71341,0.70142,0.74472,0.55625,1.09462,0.83161,0.00106,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,77940.3,1.01683,0.4776,0.00109,0.71458,0.7008,0.74491,0.55572,1.09532,0.83172,0.00106,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,78334.1,1.00855,0.46672,0.00107,0.71379,0.70355,0.74492,0.55646,1.09371,0.83177,0.00106,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,78732.8,1.00508,0.46333,0.00107,0.7165,0.70538,0.7455,0.55682,1.09456,0.8308,0.00106,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,79113.6,1.00499,0.46665,0.00107,0.71796,0.70272,0.74604,0.55767,1.0945,0.82977,0.00106,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,79487.2,1.00119,0.46126,0.00107,0.71879,0.70423,0.74665,0.55787,1.09399,0.83003,0.00106,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,79858.8,0.99442,0.45422,0.00107,0.7194,0.70129,0.74671,0.558,1.09483,0.82967,0.00106,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,80234.4,0.99068,0.45005,0.00106,0.72238,0.7022,0.74704,0.55791,1.09534,0.83015,0.00106,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,80609.5,0.98991,0.44958,0.00106,0.72364,0.70496,0.7474,0.55817,1.09548,0.82781,0.00105,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
